,Mes,Item_Commodity,CantidadPedida,CantidadRecibida,PrecioUnitario,Total
10327,2019-12,9908,100.0,100.0,4.18,418.0
10328,2019-12,9909,550.0,550.0,1.87,1028.5
10329,2019-12,9910,30.0,30.0,1.4,42.0
10330,2019-12,9911,400.0,400.0,0.36,144.0
10331,2019-12,9912,1200.0,1200.0,1.0,1200.0
10332,2019-12,9913,50.0,50.0,5.55,277.5
10333,2019-12,9914,150.0,150.0,9.5316,1429.74
10334,2019-12,9915,700.0,700.0,0.5932,415.24
10335,2019-12,9916,200.0,200.0,0.5847,116.94
10336,2019-12,9917,400.0,330.0,8.4746,3389.84
10337,2019-12,9918,100.0,100.0,4.661016,466.1
10338,2019-12,9919,600.0,600.0,1.38983,833.9
10339,2019-12,9920,300.0,300.0,0.838983,251.69
10340,2019-12,9921,1600.0,600.0,0.18644000000000002,298.31
10341,2019-12,9922,500.0,500.0,0.932203,466.1
10342,2019-12,9923,700.0,700.0,1.949152,1364.4099999999999
10343,2019-12,9924,30.0,30.0,5.254237,157.63
10344,2019-12,9926,400.0,200.0,0.135593,54.24
10345,2019-12,9927,1400.0,1400.0,0.495763,694.0699999999999
10346,2019-12,9928,700.0,700.0,1.4407,1008.49
10347,2019-12,9929,400.0,400.0,0.254237,101.7
10348,2019-12,9930,3200.0,3200.0,0.054237,173.56
10349,2019-12,9931,540.0,500.0,0.4661,251.69
10350,2019-12,9937,210.0,0.0,1.652542,347.03
10351,2019-12,9939,400.0,0.0,0.027966,11.19
10352,2019-12,9940,200.0,0.0,0.338983,67.8
10353,2019-12,9941,5.0,0.0,3.5593,17.8
10354,2019-12,9942,60.0,60.0,29.0,1740.0
10355,2019-12,9962,2.0,2.0,16.1,32.2
10356,2020-01,6314,200.0,200.0,6.610169,1322.03
10357,2020-01,6325,20.0,20.0,13.549732,270.99
10358,2020-01,6326,12.0,12.0,22.612618,271.35
10359,2020-01,6327,6.0,0.0,13.203826,79.22
10360,2020-01,6345,2.0,0.0,19.8,39.6
10361,2020-01,6358,100.0,100.0,1.115188,111.52
10362,2020-01,6378,15.0,15.0,13.0587,195.88
10363,2020-01,6380,50.0,50.0,12.802475,640.12
10364,2020-01,6383,10.0,10.0,18.42624,184.26
10365,2020-01,6385,10.0,10.0,10.16358,101.64
10366,2020-01,6388,20.0,20.0,10.996,219.92
10367,2020-01,6398,12.0,12.0,29.9187,359.02
10368,2020-01,6401,100.0,100.0,1.674827,167.48
10369,2020-01,6409,3.0,3.0,2.119272,6.36
10370,2020-01,6414,100.0,100.0,1.271318,127.13
10371,2020-01,6415,100.0,100.0,1.124325,112.43
10372,2020-01,6422,50.0,50.0,46.62,2331.0
10373,2020-01,6423,240.0,240.0,3.9345,944.28
10374,2020-01,6439,10.0,10.0,42.245634,422.46
10375,2020-01,6446,45.0,45.0,19.483645,876.76
10376,2020-01,6452,120.0,55.0,25.9996,3119.95
10377,2020-01,6475,300.0,300.0,0.2904,87.12
10378,2020-01,6483,200.0,200.0,0.234608,46.92
10379,2020-01,6485,2430.0,2070.0,0.7703665000000001,1591.63
10380,2020-01,6492,90.0,90.0,3.9716379999999996,343.71999999999997
10381,2020-01,6495,100.0,100.0,0.65688,65.68
10382,2020-01,6512,1650.0,1650.0,1.610169,2656.77
10383,2020-01,6521,11.0,7.0,78.70943166666667,865.8299999999999
10384,2020-01,6522,32.0,22.0,78.707025,2518.63
10385,2020-01,6533,248.0,248.0,4.700145,1165.6399999999999
10386,2020-01,6536,84.0,84.0,3.799562,319.16
10387,2020-01,6539,14.0,14.0,32.001123,448.01
10388,2020-01,6541,30.0,30.0,14.999121,449.97
10389,2020-01,6542,40.0,40.0,0.899998,36.0
10390,2020-01,6553,180.0,180.0,1.558946,280.61
10391,2020-01,6567,600.0,600.0,2.781513,1668.8999999999999
10392,2020-01,6571,150.0,0.0,0.419562,62.93
10393,2020-01,6586,20.0,20.0,12.228813,244.58
10394,2020-01,6589,150.0,150.0,0.913866,137.09
10395,2020-01,6603,112.0,0.0,5.654286,633.28
10396,2020-01,6610,60.0,60.0,3.065268,183.92
10397,2020-01,6617,270.0,270.0,4.188,1130.76
10398,2020-01,6628,23.0,23.0,114.41,2631.43
10399,2020-01,6645,100.0,100.0,0.876988,87.7
10400,2020-01,6649,100.0,100.0,1.1,110.0
10401,2020-01,6651,3.0,1.0,17.36,52.08
10402,2020-01,6653,1.0,0.0,15.4,15.4
10403,2020-01,6654,300.0,300.0,0.7047,211.41
10404,2020-01,6655,15.0,10.0,13.344,200.16
10405,2020-01,6665,60.0,0.0,1.296333,77.78
10406,2020-01,6676,10.0,0.0,23.155388,231.55
10407,2020-01,6682,6.0,6.0,14.954691,89.73
10408,2020-01,6736,576.0,576.0,3.4,1958.4
10409,2020-01,6738,84.0,48.0,10.500699,882.07
10410,2020-01,6743,9.0,9.0,24.998821,224.99
10411,2020-01,6748,3912.0,3072.0,2.9,11344.8
10412,2020-01,6759,80.0,80.0,32.2621,2580.96
10413,2020-01,6761,60.0,60.0,1.5755,94.53
10414,2020-01,6764,20.0,16.0,23.8624,477.25
10415,2020-01,6779,126.0,120.0,6.02,758.52
10416,2020-01,6783,100.0,0.0,5.50847,550.85
10417,2020-01,6789,85.0,85.0,27.118644,2305.09
10418,2020-01,6794,400.0,400.0,1.46,584.0
10419,2020-01,6795,200.0,200.0,1.5,300.0
10420,2020-01,6802,100.0,0.0,1.382355,138.24
10421,2020-01,6804,800.0,500.0,1.525423,1220.34
10422,2020-01,6808,80.0,80.0,4.34,347.2
10423,2020-01,6811,20.0,20.0,3.69517,73.9
10424,2020-01,6849,100.0,100.0,2.564856,256.49
10425,2020-01,6856,30.0,30.0,8.752628,262.58
10426,2020-01,6876,6516.0,6516.0,2.4,15638.4
10427,2020-01,6881,74.0,74.0,46.610169,3449.1499999999996
10428,2020-01,6885,160.0,160.0,1.6224500000000002,259.6
10429,2020-01,6887,20.0,20.0,6.86,137.2
10430,2020-01,6894,1000.0,1000.0,0.079995,80.0
10431,2020-01,6901,280.0,280.0,0.036301,10.16
10432,2020-01,6902,100.0,100.0,0.1584,15.84
10433,2020-01,6903,4300.0,2200.0,0.2468215,1061.8600000000001
10434,2020-01,6905,20.0,20.0,21.19,423.8
10435,2020-01,6907,45.0,45.0,68.73,3092.85
10436,2020-01,6911,400.0,400.0,2.644576,1064.56
10437,2020-01,6912,500.0,500.0,0.120003,60.0
10438,2020-01,6916,11000.0,5700.0,0.0665312,738.77
10439,2020-01,6919,1100.0,1100.0,0.59322,652.54
10440,2020-01,6921,200.0,0.0,0.055107,11.02
10441,2020-01,6922,200.0,200.0,0.08,16.0
10442,2020-01,6924,300.0,300.0,0.55,165.0
10443,2020-01,6931,1300.0,1300.0,0.16002,208.03
10444,2020-01,6939,224.0,84.0,0.25438,56.980000000000004
10445,2020-01,6948,1750.0,500.0,0.6638413333333334,1116.53
10446,2020-01,6949,90.0,90.0,28.488964,2564.0099999999998
10447,2020-01,6950,100.0,100.0,1.271186,127.12
10448,2020-01,6952,250.0,250.0,2.85,712.5
10449,2020-01,6954,1200.0,1200.0,0.084796,101.75999999999999
10450,2020-01,6961,200.0,200.0,0.120336,24.07
10451,2020-01,6968,1920.0,900.0,0.716724,1376.11
10452,2020-01,6969,25.0,25.0,1.135593,28.39
10453,2020-01,6972,200.0,100.0,0.161068,32.21
10454,2020-01,6973,800.0,800.0,0.067851,54.28
10455,2020-01,6975,15.0,15.0,3.55927,53.379999999999995
10456,2020-01,6978,600.0,0.0,0.169491,101.7
10457,2020-01,6981,200.0,200.0,0.81,162.0
10458,2020-01,6982,600.0,600.0,0.08,48.0
10459,2020-01,6984,10.0,0.0,0.974553,9.75
10460,2020-01,6985,20.0,20.0,3.0,60.0
10461,2020-01,6995,800.0,800.0,0.022463,17.98
10462,2020-01,7001,3.0,0.0,5.255349,15.77
10463,2020-01,7004,2.0,2.0,32.0229,64.04
10464,2020-01,7016,130.0,70.0,5.08352,660.86
10465,2020-01,7017,15.0,15.0,15.9712,239.57
10466,2020-01,7021,2.0,2.0,88.749,177.5
10467,2020-01,7025,150.0,90.0,10.974066,1646.1000000000001
10468,2020-01,7033,240.0,240.0,4.142233,994.14
10469,2020-01,7048,3.0,0.0,20.9642,62.89
10470,2020-01,7053,504.0,504.0,3.4,1713.6
10471,2020-01,7054,10.0,10.0,16.676382,166.76
10472,2020-01,7056,8.0,7.0,39.997281,319.97
10473,2020-01,7067,6.0,6.0,33.000656,198.0
10474,2020-01,7077,1200.0,1200.0,0.049,58.8
10475,2020-01,7081,5.0,3.0,10.8972,54.49
10476,2020-01,7083,750.0,750.0,0.540034,405.03
10477,2020-01,7087,10.0,10.0,6.509277,65.09
10478,2020-01,7088,74.0,38.0,8.672938,641.8
10479,2020-01,7099,25.0,25.0,9.869865,246.75
10480,2020-01,7112,200.0,200.0,0.041993,8.4
10481,2020-01,7119,400.0,400.0,0.8111039999999999,324.44
10482,2020-01,7123,400.0,400.0,0.161014,64.4
10483,2020-01,7130,50.0,0.0,25.01,1250.5
10484,2020-01,7135,20.0,0.0,3.48,69.6
10485,2020-01,7136,6.0,6.0,38.135593,228.82
10486,2020-01,7140,75.0,75.0,22.881356,1716.1
10487,2020-01,7142,800.0,600.0,0.805276,644.24
10488,2020-01,7143,20.0,20.0,7.42,148.4
10489,2020-01,7145,1.0,1.0,1884.1095,1884.11
10490,2020-01,7146,24.0,0.0,4.999569,119.99
10491,2020-01,7147,24.0,24.0,10.499815,252.0
10492,2020-01,7163,13.0,10.0,38.723421,503.41
10493,2020-01,7164,90.0,50.0,2.72688,245.42
10494,2020-01,7165,32.0,32.0,22.724576,727.19
10495,2020-01,7176,2.0,2.0,21.0,42.0
10496,2020-01,7178,120.0,0.0,1.350066,162.01
10497,2020-01,7179,15.0,4.0,38.418,576.27
10498,2020-01,7180,660.0,510.0,1.4481063333333335,955.7
10499,2020-01,7190,300.0,300.0,1.0169,305.07
10500,2020-01,7193,4.0,4.0,25.813559,103.25
10501,2020-01,7195,800.0,400.0,0.0847,67.76
10502,2020-01,7196,1100.0,1100.0,0.204681,225.15
10503,2020-01,7198,100.0,100.0,0.917711,91.77
10504,2020-01,7201,50.0,31.0,1.86396,93.2
10505,2020-01,7202,63.0,63.0,27.118644,1708.49
10506,2020-01,7221,200.0,200.0,1.0415813333333335,208.35999999999999
10507,2020-01,7222,18.0,18.0,15.000176,270.0
10508,2020-01,7239,9.0,9.0,93.22031949999999,838.98
10509,2020-01,7240,9.0,9.0,84.7458,762.71
10510,2020-01,7245,10.0,2.0,13.56,135.6
10511,2020-01,7252,300.0,0.0,17.5,5250.0
10512,2020-01,7254,50.0,0.0,5.084745,254.24
10513,2020-01,7258,200.0,200.0,0.127092,25.42
10514,2020-01,7259,300.0,300.0,0.127,38.1
10515,2020-01,7262,3.0,3.0,19.94443,59.83
10516,2020-01,7263,1500.0,1500.0,2.05,3075.0
10517,2020-01,7266,300.0,300.0,1.26,378.0
10518,2020-01,7268,60.0,0.0,1.93965,116.38
10519,2020-01,7271,8.0,8.0,6.988,55.9
10520,2020-01,7273,10.0,10.0,8.474667,84.75
10521,2020-01,7283,15.0,15.0,11.8692,178.04
10522,2020-01,7301,500.0,500.0,1.48,740.0
10523,2020-01,7309,3.0,0.0,38.236,114.71
10524,2020-01,7316,600.0,600.0,0.118,70.80000000000001
10525,2020-01,7324,150.0,150.0,1.8432,276.48
10526,2020-01,7328,10.0,0.0,16.01145,160.12
10527,2020-01,7334,10.0,10.0,3.135,31.35
10528,2020-01,7335,90.0,90.0,0.741354,66.72
10529,2020-01,7336,25.0,25.0,115.2704,2881.76
10530,2020-01,7350,20.0,20.0,7.352913,147.06
10531,2020-01,7353,600.0,600.0,0.072025,43.22
10532,2020-01,7354,5.0,5.0,7.545,37.73
10533,2020-01,7356,400.0,0.0,0.5085,203.4
10534,2020-01,7358,500.0,500.0,3.0549999999999997,1527.0
10535,2020-01,7363,15.0,11.0,38.801664,582.03
10536,2020-01,7373,180.0,150.0,4.82885,869.2
10537,2020-01,7379,50.0,50.0,2.465624,123.28
10538,2020-01,7384,840.0,720.0,2.732583,2295.37
10539,2020-01,7386,40.0,40.0,36.808578,1472.34
10540,2020-01,7387,40.0,40.0,3.000375,120.01
10541,2020-01,7390,50.0,50.0,1.4679,73.4
10542,2020-01,7394,200.0,200.0,0.076271,15.25
10543,2020-01,7408,1000.0,1000.0,2.45,2450.0
10544,2020-01,7409,160.0,160.0,3.3879299999999994,542.08
10545,2020-01,7421,270.0,0.0,3.664066,989.3
10546,2020-01,7432,8400.0,7700.0,0.44064,3701.38
10547,2020-01,7434,300.0,300.0,0.072033,21.61
10548,2020-01,7441,5400.0,0.0,0.183621,991.56
10549,2020-01,7443,900.0,900.0,12.709999999999999,11439.0
10550,2020-01,7444,38.0,33.0,127.11864,4830.5
10551,2020-01,7458,50.0,50.0,84.743679,4237.1900000000005
10552,2020-01,7459,900.0,30.0,2.118644,1906.7800000000002
10553,2020-01,7462,10.0,8.0,41.314075,413.14
10554,2020-01,7476,182.0,182.0,1.1805,214.85000000000002
10555,2020-01,7477,820.0,820.0,11.44,9380.8
10556,2020-01,7478,50.0,50.0,12.711864,635.59
10557,2020-01,7485,100.0,100.0,2.952506,295.25
10558,2020-01,7486,10.0,1.0,15.22752,152.28
10559,2020-01,7487,24.0,5.0,29.37088,717.8399999999999
10560,2020-01,7498,5000.0,5000.0,0.016525,82.63
10561,2020-01,7502,1200.0,400.0,0.38000000000000006,456.0
10562,2020-01,7504,20.0,20.0,11.0,220.0
10563,2020-01,7512,26.0,0.0,8.618644,224.09
10564,2020-01,7522,900.0,900.0,0.3367226666666667,303.06
10565,2020-01,7526,60.0,60.0,14.237288,854.24
10566,2020-01,7528,6.0,6.0,105.932203,635.59
10567,2020-01,7529,160.0,160.0,19.4915,3118.6400000000003
10568,2020-01,7532,15.0,12.0,34.86348,522.95
10569,2020-01,7545,30.0,20.0,27.137600000000003,814.14
10570,2020-01,7548,3.0,3.0,68.09472,204.28
10571,2020-01,7556,220.0,220.0,10.37,2281.4
10572,2020-01,7563,50.0,50.0,3.2396,161.98
10573,2020-01,7585,63.0,0.0,3.296983,207.71
10574,2020-01,7591,240.0,240.0,1.353333,324.8
10575,2020-01,7605,330.0,330.0,7.00104,2310.34
10576,2020-01,7607,32.0,6.0,10.59,338.88
10577,2020-01,7613,600.0,600.0,0.752301,451.39
10578,2020-01,7622,120.0,0.0,1.83222,219.87
10579,2020-01,7625,7.0,7.0,91.5254,640.6800000000001
10580,2020-01,7636,90.0,0.0,0.338984,30.51
10581,2020-01,7637,1.0,1.0,16.906,16.91
10582,2020-01,7639,60.0,60.0,1.299913,77.99
10583,2020-01,7645,55.0,2.0,19.062241,1048.42
10584,2020-01,7646,29.0,29.0,45.0756,1307.2
10585,2020-01,7648,32.0,32.0,19.270636,616.66
10586,2020-01,7649,25.0,25.0,15.582441,389.56
10587,2020-01,7659,5.0,0.0,89.544068,447.72
10588,2020-01,7675,40.0,0.0,3.3055,132.22
10589,2020-01,7684,500.0,300.0,0.400003,200.0
10590,2020-01,7686,200.0,200.0,0.139,27.8
10591,2020-01,7690,90.0,0.0,4.95875,446.29
10592,2020-01,7694,90.0,90.0,1.873395,168.61
10593,2020-01,7700,498.0,498.0,0.862981,429.76
10594,2020-01,7703,20.0,20.0,12.713274,254.27
10595,2020-01,7715,300.0,300.0,1.321596,396.48
10596,2020-01,7717,70.0,10.0,25.963497,1817.44
10597,2020-01,7718,15.0,3.0,21.326976,319.9
10598,2020-01,7728,110.0,110.0,1.6949,186.44
10599,2020-01,7732,700.0,700.0,0.031186,21.83
10600,2020-01,7746,56.0,56.0,182.2034,10203.38
10601,2020-01,7771,49.0,49.0,7.101853,347.99
10602,2020-01,7778,100.0,100.0,0.6685,66.85
10603,2020-01,7786,85.0,85.0,27.600000000000005,2346.0
10604,2020-01,7792,10.0,10.0,27.534,275.34
10605,2020-01,7802,5.0,1.0,88.425777,442.13
10606,2020-01,7810,600.0,600.0,0.42297049999999997,217.5
10607,2020-01,7828,90.0,0.0,2.202684,198.24
10608,2020-01,7830,24.0,24.0,6.17,148.08
10609,2020-01,7831,126.0,126.0,3.351492,422.29
10610,2020-01,7839,35.0,35.0,8.999489,314.98
10611,2020-01,7844,84.0,84.0,4.122114,346.26
10612,2020-01,7870,48.0,48.0,1.272317,61.07
10613,2020-01,7877,90.0,0.0,3.532374,317.91
10614,2020-01,7881,16.0,16.0,16.000281,256.0
10615,2020-01,7885,150.0,150.0,7.061264,1059.19
10616,2020-01,7886,10.0,10.0,10.266165,102.66
10617,2020-01,7888,200.0,200.0,0.3,60.0
10618,2020-01,7890,5.0,5.0,466.6884,2333.44
10619,2020-01,7895,56.0,56.0,7.791212,436.31
10620,2020-01,7896,4.0,0.0,27.48,109.92
10621,2020-01,7902,180.0,180.0,1.6080335,289.44
10622,2020-01,7911,168.0,168.0,7.638629,1283.29
10623,2020-01,7912,84.0,84.0,7.638668,641.65
10624,2020-01,7923,225.0,200.0,5.728772600000001,1311.01
10625,2020-01,7925,85.0,85.0,139.8305,11885.61
10626,2020-01,7926,60.0,60.0,14.449743,866.98
10627,2020-01,7933,43.0,43.0,211.86440000000002,9110.16
10628,2020-01,7940,240.0,240.0,3.806016,913.44
10629,2020-01,7958,5.0,0.0,25.959594,129.8
10630,2020-01,7959,3.0,3.0,5.09,15.27
10631,2020-01,7965,1250.0,1250.0,1.16,1450.0
10632,2020-01,7970,20.0,0.0,5.9304,118.61
10633,2020-01,7982,5.0,5.0,32.604,163.02
10634,2020-01,7985,12.0,12.0,10.98,131.76
10635,2020-01,7994,210.0,210.0,0.526131,112.71000000000001
10636,2020-01,7995,125.0,125.0,3.81,476.25
10637,2020-01,7998,300.0,300.0,1.508936,411.61
10638,2020-01,8003,9.0,0.0,84.531264,760.79
10639,2020-01,8007,600.0,600.0,0.399883,239.93
10640,2020-01,8008,20.0,10.0,94.92456,1898.5
10641,2020-01,8019,6.0,5.0,65.676461,394.05999999999995
10642,2020-01,8020,400.0,400.0,2.500701,1000.28
10643,2020-01,8022,1.0,1.0,5466.101694,5466.1
10644,2020-01,8029,100.0,100.0,0.68065,68.07
10645,2020-01,8033,1.0,0.0,35593.22033,35593.22
10646,2020-01,8036,2.0,1.0,3347.4576264999996,6694.92
10647,2020-01,8043,150.0,150.0,2.299922,344.99
10648,2020-01,8047,6.0,3.0,13.259556,79.56
10649,2020-01,8048,200.0,200.0,1.39997,279.99
10650,2020-01,8060,100.0,50.0,3.048133,304.81
10651,2020-01,8064,42.0,14.0,3.83856,161.22
10652,2020-01,8070,210.0,210.0,4.500191,945.04
10653,2020-01,8079,20.0,20.0,2.372,47.44
10654,2020-01,8083,12.0,12.0,21.19,254.28
10655,2020-01,8084,4.0,4.0,20.34,81.36
10656,2020-01,8085,15.0,15.0,16.949333,254.24
10657,2020-01,8086,2.0,2.0,29.71,59.42
10658,2020-01,8108,2.0,2.0,1220.34,2440.68
10659,2020-01,8109,90.0,90.0,2.598874,233.9
10660,2020-01,8122,1.0,1.0,1177.966101,1177.97
10661,2020-01,8126,40.0,40.0,52.541775,2101.68
10662,2020-01,8138,200.0,200.0,0.800075,160.02
10663,2020-01,8140,210.0,165.0,2.9986,629.69
10664,2020-01,8145,1.0,1.0,3707.627118,3707.63
10665,2020-01,8147,144.0,144.0,0.937125,134.95
10666,2020-01,8148,190.0,20.0,0.9200185,174.5
10667,2020-01,8150,300.0,110.0,1.0508,315.24
10668,2020-01,8151,850.0,850.0,0.60003,510.03
10669,2020-01,8153,100.0,100.0,2.110115,211.01
10670,2020-01,8154,44.0,41.0,8.308938,365.6
10671,2020-01,8157,10.0,7.0,8.49927,84.99
10672,2020-01,8187,100.0,50.0,2.4988,249.88
10673,2020-01,8188,20.0,20.0,10.185652000000001,203.71
10674,2020-01,8191,970.0,960.0,0.7334,711.4
10675,2020-01,8192,1070.0,1020.0,1.050055,1123.56
10676,2020-01,8196,2.0,2.0,13.14,26.28
10677,2020-01,8199,72.0,72.0,101.694915,7322.039999999999
10678,2020-01,8201,40.0,0.0,1.893658,75.75
10679,2020-01,8203,800.0,800.0,0.3305,264.4
10680,2020-01,8212,60.0,60.0,0.18656,11.19
10681,2020-01,8217,3.0,3.0,9.305,27.92
10682,2020-01,8222,100.0,100.0,0.315274,31.53
10683,2020-01,8229,4.0,4.0,19.467721,77.87
10684,2020-01,8230,100.0,100.0,1.017962,101.8
10685,2020-01,8251,10.0,10.0,16.95,169.5
10686,2020-01,8271,126.0,42.0,1.665874,195.86
10687,2020-01,8281,30.0,30.0,4.043162,121.29
10688,2020-01,8283,40.0,40.0,200.6,8024.0
10689,2020-01,8284,10.0,10.0,305.81145,3058.12
10690,2020-01,8292,6.0,0.0,26.392,158.35
10691,2020-01,8301,260.0,170.0,11.98,3114.8
10692,2020-01,8303,240.0,240.0,2.43,583.2
10693,2020-01,8304,120.0,120.0,17.22,2066.3999999999996
10694,2020-01,8308,120.0,120.0,13.11,1573.2
10695,2020-01,8341,90.0,0.0,3.077306,276.96
10696,2020-01,8346,360.0,0.0,1.194968,430.19
10697,2020-01,8350,30.0,0.0,14.518937,435.57
10698,2020-01,8359,3500.0,3480.0,0.27,945.0
10699,2020-01,8362,200.0,200.0,0.072005,14.4
10700,2020-01,8385,172.0,172.0,4.067712,699.65
10701,2020-01,8388,6.0,6.0,7.16,42.96
10702,2020-01,8390,40.0,40.0,4.364407,174.58
10703,2020-01,8400,112.0,112.0,2.142857,240.0
10704,2020-01,8401,870.0,870.0,1.191314,1036.4299999999998
10705,2020-01,8467,2875.0,2875.0,2.118644,6091.099999999999
10706,2020-01,8644,60.0,60.0,3.69695,221.82
10707,2020-01,8859,60.0,60.0,8.5,510.0
10708,2020-01,8860,130.0,130.0,11.5,1495.0
10709,2020-01,8882,200.0,200.0,2.399948,479.99
10710,2020-01,8918,400.0,400.0,0.152574,61.02
10711,2020-01,8919,1760.0,1560.0,0.285,501.6
10712,2020-01,8920,900.0,900.0,0.296598,266.94
10713,2020-01,8921,1620.0,1620.0,0.226108,366.29
10714,2020-01,8922,10.0,5.0,2.9665,29.67
10715,2020-01,8924,52.0,0.0,2.966,154.24
10716,2020-01,8935,10.0,10.0,3.46,34.6
10717,2020-01,8980,94.0,94.0,38.135593,3584.75
10718,2020-01,9000,5.0,5.0,46.605085,233.03
10719,2020-01,9018,120.0,120.0,0.694735,83.37
10720,2020-01,9049,210.0,0.0,1.252661,263.06
10721,2020-01,9052,10.0,5.0,16.528284,165.28
10722,2020-01,9057,24.0,24.0,19.6,470.4
10723,2020-01,9073,120.0,120.0,1.04975,125.97
10724,2020-01,9076,200.0,200.0,0.490028,98.0
10725,2020-01,9089,400.0,400.0,0.400155,160.07
10726,2020-01,9094,600.0,300.0,0.080559,48.34
10727,2020-01,9095,12500.0,12500.0,0.074991,937.4
10728,2020-01,9096,1000.0,600.0,0.254331,254.32999999999998
10729,2020-01,9111,20.0,20.0,156.77966,3135.6
10730,2020-01,9120,20.0,20.0,12.000358,240.01
10731,2020-01,9124,200.0,200.0,0.19074,38.15
10732,2020-01,9125,1000.0,400.0,0.120336,120.33000000000001
10733,2020-01,9127,1100.0,1100.0,0.12711,139.82
10734,2020-01,9128,700.0,500.0,0.07,49.0
10735,2020-01,9130,15.0,15.0,2.542869,38.14
10736,2020-01,9131,3500.0,0.0,0.12291999999999999,430.22
10737,2020-01,9138,300.0,0.0,0.19492,58.48
10738,2020-01,9140,400.0,400.0,0.04746,18.98
10739,2020-01,9159,100.0,25.0,6.35,635.0
10740,2020-01,9160,600.0,600.0,0.061,36.6
10741,2020-01,9166,80.0,30.0,11.86,948.8
10742,2020-01,9167,1290.0,1080.0,0.48,619.2
10743,2020-01,9172,240.0,240.0,3.3265,798.36
10744,2020-01,9220,300.0,300.0,0.18144,54.43
10745,2020-01,9232,240.0,240.0,3.71712,892.1100000000001
10746,2020-01,9249,800.0,800.0,0.152542,122.03
10747,2020-01,9255,65.0,65.0,2.7944065,184.59
10748,2020-01,9261,12.0,12.0,25.423728,305.08
10749,2020-01,9297,21.0,21.0,4.252529,89.3
10750,2020-01,9298,28.0,0.0,2.965357,83.03
10751,2020-01,9301,200.0,0.0,0.370012,74.0
10752,2020-01,9304,70.0,70.0,8.474576,593.22
10753,2020-01,9308,200.0,200.0,2.499761,499.95
10754,2020-01,9344,800.0,700.0,0.55007,440.05
10755,2020-01,9358,100.0,70.0,23.728813,2372.87
10756,2020-01,9364,10.0,10.0,8.896678,88.97
10757,2020-01,9365,3.0,0.0,9.324196,27.97
10758,2020-01,9372,100.0,100.0,0.3623,36.23
10759,2020-01,9373,3000.0,1700.0,0.256813,805.4399999999999
10760,2020-01,9415,50.0,50.0,6.355932,317.8
10761,2020-01,9465,200.0,200.0,2.205024,441.0
10762,2020-01,9482,10.0,10.0,101.997048,1019.97
10763,2020-01,9488,4.0,4.0,508.47457,2033.9
10764,2020-01,9493,800.0,0.0,0.677952,542.37
10765,2020-01,9494,1900.0,1900.0,0.25,475.0
10766,2020-01,9513,270.0,270.0,23.728814,6406.780000000001
10767,2020-01,9514,200.0,100.0,0.822033,164.4
10768,2020-01,9527,1600.0,1600.0,0.415254,664.41
10769,2020-01,9538,1.0,1.0,5033.898305,5033.9
10770,2020-01,9547,400.0,400.0,1.101694,440.68
10771,2020-01,9577,10.0,5.0,12.711864,127.12
10772,2020-01,9591,3.0,3.0,6.1,18.3
10773,2020-01,9592,3.0,3.0,6.26,18.78
10774,2020-01,9610,60.0,60.0,3.936,236.16
10775,2020-01,9704,200.0,200.0,2.499993,500.0
10776,2020-01,9852,30.0,0.0,9.798,293.94
10777,2020-01,9853,140.0,140.0,1.099898,153.99
10778,2020-01,9854,120.0,120.0,1.300141,156.02
10779,2020-01,9856,240.0,180.0,0.650097,156.02
10780,2020-01,9857,90.0,90.0,0.49985,44.99
10781,2020-01,9858,90.0,90.0,3.55904,320.31
10782,2020-01,9861,270.0,270.0,0.479929,129.59
10783,2020-01,9862,210.0,30.0,0.579882,121.78
10784,2020-01,9896,20.0,20.0,2.37,47.4
10785,2020-01,9898,840.0,840.0,0.25,210.0
10786,2020-01,9899,300.0,76.0,0.22,66.0
10787,2020-01,9900,75.0,75.0,22.859851,1714.49
10788,2020-01,9904,250.0,250.0,2.59,647.5
10789,2020-01,9906,1500.0,1500.0,0.7203,1080.45
10790,2020-01,9908,200.0,200.0,3.56,712.0
10791,2020-01,9909,150.0,150.0,1.601694,240.25
10792,2020-01,9911,1500.0,1500.0,0.3,450.0
10793,2020-01,9912,1000.0,1000.0,0.838983,838.98
10794,2020-01,9915,500.0,300.0,0.5932,296.6
10795,2020-01,9918,100.0,100.0,3.2203,322.03
10796,2020-01,9919,200.0,200.0,1.38983,277.96
10797,2020-01,9920,200.0,100.0,0.838983,167.8
10798,2020-01,9921,600.0,0.0,0.18644,111.86
10799,2020-01,9922,300.0,300.0,0.932203,279.65999999999997
10800,2020-01,9923,700.0,700.0,1.949152,1364.42
10801,2020-01,9924,140.0,40.0,5.254237,735.5799999999999
10802,2020-01,9926,300.0,300.0,0.18,54.0
10803,2020-01,9927,1400.0,1400.0,0.46,644.0
10804,2020-01,9937,112.0,112.0,1.652542,185.08
10805,2020-01,9939,2000.0,2000.0,0.04,80.0
10806,2020-01,9940,400.0,0.0,0.296,118.4
10807,2020-01,9962,5.0,5.0,16.1,80.5
10808,2020-01,9999,900.0,900.0,0.56,504.0
10809,2020-01,10000,200.0,200.0,4.237288,847.46
10810,2020-01,10027,700.0,700.0,1.14,798.0
10811,2020-01,10028,14000.0,9000.0,0.1642222,2299.02
10812,2020-01,10030,200.0,200.0,0.33,66.0
10813,2020-01,10031,8.0,8.0,3.4703385,27.7
